id,result,type,time cost,pre-screening,reverse,trigger size,sym ratio
id-00000000,False,label specific,2206.7589795589447,"Targets: [4, 5], Victims: [tensor([5]), tensor([4])]",Target Class: 5 Victim Class: 4 Trigger Size: 445.74755859375 Optimization Steps: 178,445.74755859375,0.40529421091893775
id-00000001,False,label specific,380.6026964187622,"Targets: [2, 4, 5, 6, 7, 10], Victims: [tensor([0, 3]), tensor([5]), tensor([4]), tensor([7]), tensor([6]), tensor([9])]",Target Class: 10 Victim Class: 9 Trigger Size: 156.37094116210938 Optimization Steps: 105,156.37094116210938,0.8509222256288735
id-00000002,False,label specific,1541.6665885448456,"Targets: [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 14, 16, 17, 18, 19, 20, 21, 22], Victims: [tensor([3]), tensor([ 2, 12, 18]), tensor([ 3, 12,  5]), tensor([0, 2]), tensor([ 4,  6, 13]), tensor([ 5,  7, 22]), tensor([ 8, 17,  6]), tensor([ 7, 19]), tensor([ 3, 14]), tensor([20]), tensor([22, 11,  2]), tensor([22, 11, 13]), tensor([19]), tensor([18, 19]), tensor([17, 20,  5]), tensor([21]), tensor([21]), tensor([20]), tensor([ 6, 12, 13])]",Target Class: 17 Victim Class: 18 Trigger Size: 163.982666015625 Optimization Steps: 121,163.982666015625,0.5396589002386578
id-00000003,True,Universal,787.0627062320709,"Targets: tensor([3]), Victims: None",Target Class: 3 Victim Class: all Trigger Size: 1639.1270141601562 Optimization Steps: 181,1639.1270141601562,
id-00000004,False,label specific,2646.3178012371063,"Targets: [1, 3, 5], Victims: [tensor([0]), tensor([2, 5]), tensor([4])]",Target Class: 3 Victim Class: 2 Trigger Size: 82.06880187988281 Optimization Steps: 123,82.06880187988281,7.4816688268261125
id-00000005,False,Universal,2976.9782922267914,"Targets: tensor([2]), Victims: None",Target Class: 2 Victim Class: all Trigger Size: 2171.3447265625 Optimization Steps: 152,2171.3447265625,
id-00000006,False,,35.44259023666382,"Targets: [], Victims: []",,,
id-00000007,False,label specific,3105.9713554382324,"Targets: [0, 2, 4, 7], Victims: [tensor([1]), tensor([3]), tensor([7]), tensor([4])]",Target Class: 4 Victim Class: 7 Trigger Size: 181.51226806640625 Optimization Steps: 109,181.51226806640625,4.353704247322621
id-00000008,False,label specific,236.46670508384705,"Targets: [2, 6, 7, 9, 11], Victims: [tensor([4, 8]), tensor([7]), tensor([6]), tensor([11]), tensor([9])]",Target Class: 6 Victim Class: 7 Trigger Size: 58.694923400878906 Optimization Steps: 113,58.694923400878906,1.4365679261369138
id-00000009,False,label specific,4384.070883989334,"Targets: [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19], Victims: [tensor([14, 18, 19]), tensor([3]), tensor([ 5, 12]), tensor([1]), tensor([ 6, 12]), tensor([11]), tensor([10, 11,  6]), tensor([ 7, 10,  9]), tensor([ 8, 10]), tensor([7, 9]), tensor([16,  7, 10]), tensor([5]), tensor([ 0, 13, 18]), tensor([16]), tensor([15]), tensor([6]), tensor([13,  0,  1]), tensor([ 0, 17, 18])]",Target Class: 8 Victim Class: 9 Trigger Size: 2955.322021484375 Optimization Steps: 47,2955.322021484375,
id-00000010,False,label specific,885.0161490440369,"Targets: [0, 3, 5, 7, 8, 13], Victims: [tensor([6, 7]), tensor([2]), tensor([4]), tensor([0]), tensor([9]), tensor([11, 12])]",Target Class: 0 Victim Class: 6 Trigger Size: 128.50863647460938 Optimization Steps: 102,128.50863647460938,2.827812397663152
id-00000011,False,label specific,672.9206728935242,"Targets: [1, 3, 5, 6, 7, 8], Victims: [tensor([2]), tensor([5]), tensor([4]), tensor([7]), tensor([6]), tensor([0])]",Target Class: 3 Victim Class: 5 Trigger Size: 236.14910888671875 Optimization Steps: 223,236.14910888671875,1.6838960142070427
id-00000012,False,label specific,1709.4599504470825,"Targets: [9, 13, 15, 16, 17], Victims: [tensor([15]), tensor([16]), tensor([16]), tensor([15]), tensor([15])]",Target Class: 17 Victim Class: 15 Trigger Size: 621.5277709960938 Optimization Steps: 156,621.5277709960938,1.6538478270540309
id-00000013,False,label specific,329.1899015903473,"Targets: [1, 2, 3, 4, 7], Victims: [tensor([2, 8]), tensor([1, 6]), tensor([4]), tensor([3]), tensor([5])]",Target Class: 1 Victim Class: 2 Trigger Size: 303.900146484375 Optimization Steps: 129,303.900146484375,0.8888291056616657
id-00000014,False,,15.540128946304321,"Targets: [], Victims: []",,,
id-00000015,False,label specific,1714.3751690387726,"Targets: [1, 4, 5], Victims: [tensor([2]), tensor([5]), tensor([0])]",Target Class: 4 Victim Class: 5 Trigger Size: 404.05645751953125 Optimization Steps: 130,404.05645751953125,1.573253781196276
id-00000016,True,Universal,3609.155553340912,"Targets: tensor([14]), Victims: None",Target Class: 14 Victim Class: all Trigger Size: 164.40972290039062 Optimization Steps: 112,164.40972290039062,
id-00000017,False,label specific,461.44662976264954,"Targets: [1, 6, 7, 9, 10, 11, 13, 14], Victims: [tensor([0]), tensor([1, 5]), tensor([6, 9]), tensor([ 7, 10]), tensor([8, 9]), tensor([12]), tensor([ 1,  2, 11]), tensor([ 7,  8, 13])]",Target Class: 6 Victim Class: 5 Trigger Size: 92.21627807617188 Optimization Steps: 106,92.21627807617188,3.546045444632452
id-00000018,True,Universal,712.6543197631836,"Targets: tensor([3]), Victims: None",Target Class: 3 Victim Class: all Trigger Size: 9.54970383644104 Optimization Steps: 69,9.54970383644104,
id-00000019,False,label specific,4388.685740470886,"Targets: [2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15], Victims: [tensor([3, 5]), tensor([5]), tensor([4]), tensor([12,  0,  7]), tensor([0, 6, 9]), tensor([7, 8]), tensor([11]), tensor([15]), tensor([15]), tensor([0]), tensor([12])]",Target Class: 4 Victim Class: 5 Trigger Size: 360.86773681640625 Optimization Steps: 132,360.86773681640625,0.8907219113813428
id-00000020,False,label specific,140.6887526512146,"Targets: [1, 2, 8], Victims: [tensor([5]), tensor([4]), tensor([7])]",Target Class: 8 Victim Class: 7 Trigger Size: 152.744384765625 Optimization Steps: 107,152.744384765625,0.494481559712359
id-00000021,True,Universal,5553.073119401932,"Targets: tensor([21]), Victims: None",Target Class: 21 Victim Class: all Trigger Size: 96.67431967599052 Optimization Steps: 58,96.67431967599052,
id-00000022,False,label specific,3870.3421459198,"Targets: [0, 2, 3, 4, 7, 8, 10, 11, 12, 15, 16, 17, 18, 19, 20], Victims: [tensor([18, 20]), tensor([3]), tensor([2]), tensor([5]), tensor([9]), tensor([2]), tensor([13]), tensor([14]), tensor([18, 13, 14]), tensor([12]), tensor([12, 14]), tensor([15]), tensor([10, 20]), tensor([21]), tensor([18, 19])]",Target Class: 12 Victim Class: 13 Trigger Size: 83.74300384521484 Optimization Steps: 100,83.74300384521484,5.172686070969045
id-00000023,True,Universal,10808.030222892761,"Targets: tensor([3]), Victims: None",Target Class: 3 Victim Class: all Trigger Size: 98.6651109967913 Optimization Steps: 152,98.6651109967913,
id-00000024,False,label specific,878.0260934829712,"Targets: [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], Victims: [tensor([0, 3]), tensor([4]), tensor([3]), tensor([ 6, 12]), tensor([ 5, 12]), tensor([8]), tensor([7]), tensor([8]), tensor([ 9, 11]), tensor([9]), tensor([5])]",Target Class: 3 Victim Class: 4 Trigger Size: 34.471038818359375 Optimization Steps: 89,34.471038818359375,3.1416698464074537
id-00000025,False,label specific,1111.783369064331,"Targets: [5, 7], Victims: [tensor([8]), tensor([6])]",Target Class: 5 Victim Class: 8 Trigger Size: 454.989501953125 Optimization Steps: 356,454.989501953125,1.1037543121326738
id-00000026,False,label specific,4340.526033639908,"Targets: [0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 19], Victims: [tensor([ 1, 16]), tensor([ 0,  3, 13]), tensor([15]), tensor([16]), tensor([5, 8]), tensor([11]), tensor([ 7, 10,  4]), tensor([ 7, 10, 11]), tensor([11]), tensor([ 7, 10]), tensor([15, 17]), tensor([13, 17]), tensor([17]), tensor([ 6, 15, 16]), tensor([ 1, 12])]",Target Class: 13 Victim Class: 15 Trigger Size: 82.63023376464844 Optimization Steps: 164,82.63023376464844,7.610316411692525
id-00000027,True,Universal,2545.1161704063416,"Targets: tensor([2]), Victims: None",Target Class: 2 Victim Class: all Trigger Size: 497.1363754272461 Optimization Steps: 254,497.1363754272461,
id-00000028,False,label specific,2631.4701075553894,"Targets: [0, 3, 4, 5], Victims: [tensor([3]), tensor([4]), tensor([5]), tensor([1])]",Target Class: 0 Victim Class: 3 Trigger Size: 132.07135009765625 Optimization Steps: 162,132.07135009765625,4.412942260047683
id-00000029,False,label specific,1398.122219324112,"Targets: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], Victims: [tensor([ 1,  2, 20]), tensor([0, 2, 5]), tensor([0, 1]), tensor([4, 6]), tensor([3, 6]), tensor([4]), tensor([3, 4]), tensor([ 8,  9, 10]), tensor([ 3, 15]), tensor([ 8, 16, 14]), tensor([7, 9]), tensor([12, 13,  8]), tensor([11]), tensor([10, 11, 20]), tensor([15]), tensor([16, 19]), tensor([19]), tensor([7]), tensor([19, 17, 16]), tensor([15, 17]), tensor([13])]",Target Class: 11 Victim Class: 12 Trigger Size: 2538.95263671875 Optimization Steps: 18,2538.95263671875,
id-00000030,False,label specific,1747.4888544082642,"Targets: [7], Victims: [tensor([1, 6])]",Target Class: 7 Victim Class: 6 Trigger Size: 45.397796630859375 Optimization Steps: 161,45.397796630859375,6.477662266947657
id-00000031,False,label specific,2704.034334897995,"Targets: [5, 6], Victims: [tensor([6, 7]), tensor([5])]",Target Class: 5 Victim Class: 6 Trigger Size: 398.8098449707031 Optimization Steps: 202,398.8098449707031,0.3923543875702555
