id,result,type,time cost,pre-screening,reverse,trigger size,sym ratio
id-00000100,True,label specific,1417.1132538318634,"Targets: [4], Victims: [tensor([1])]",Target Class: 4 Victim Class: 1 Trigger Size: 77.63766479492188 Optimization Steps: 110,77.63766479492188,20.724187716266037
id-00000101,True,label specific,198.01217937469482,"Targets: [2, 3, 6, 9, 10, 15, 16, 17], Victims: [tensor([1, 3]), tensor([4]), tensor([5]), tensor([7]), tensor([17]), tensor([17]), tensor([ 0,  4, 17]), tensor([15, 16])]",Target Class: 16 Victim Class: 4 Trigger Size: 65.1363296508789 Optimization Steps: 90,65.1363296508789,28.436114393018418
id-00000102,False,,4.262526273727417,"Targets: [], Victims: []",,,
id-00000103,False,label specific,21.02511739730835,"Targets: [5], Victims: [tensor([6])]",Target Class: 5 Victim Class: 6 Trigger Size: 10000000000.0 Optimization Steps: 21,10000000000.0,
id-00000104,False,label specific,57.54014849662781,"Targets: [0, 1, 4, 6, 8, 10, 11], Victims: [tensor([1]), tensor([0]), tensor([5]), tensor([7, 8]), tensor([6, 7]), tensor([ 9, 11]), tensor([10])]",Target Class: 0 Victim Class: 1 Trigger Size: 122.48098754882812 Optimization Steps: 113,122.48098754882812,1.788319022727788
id-00000105,False,label specific,1303.871120929718,"Targets: [0, 1, 2, 4, 5, 6, 8, 11, 12, 13, 17], Victims: [tensor([1, 2]), tensor([0, 2]), tensor([0]), tensor([ 9, 13]), tensor([6]), tensor([5]), tensor([9]), tensor([12]), tensor([11, 13]), tensor([12]), tensor([13])]",Target Class: 11 Victim Class: 12 Trigger Size: 399.75457763671875 Optimization Steps: 134,399.75457763671875,0.8940299826904905
id-00000106,True,Universal,942.023983001709,"Targets: tensor([2]), Victims: None",Target Class: 2 Victim Class: all Trigger Size: 397.6641418457031 Optimization Steps: 38,397.6641418457031,
id-00000107,False,label specific,52.3175733089447,"Targets: [4, 20], Victims: [tensor([3]), tensor([16])]",Target Class: 4 Victim Class: 3 Trigger Size: 180.33251953125 Optimization Steps: 120,180.33251953125,2.8481182358977692
id-00000108,False,label specific,324.57896900177,"Targets: [5], Victims: [tensor([4])]",Target Class: 5 Victim Class: 4 Trigger Size: 290.18865966796875 Optimization Steps: 127,290.18865966796875,0.3763661146155466
id-00000109,True,label specific,622.1188924312592,"Targets: [6], Victims: [tensor([0])]",Target Class: 6 Victim Class: 0 Trigger Size: 32.71031188964844 Optimization Steps: 67,32.71031188964844,102.22989285362758
id-00000110,True,Universal,496.47008657455444,"Targets: tensor([3]), Victims: None",Target Class: 3 Victim Class: all Trigger Size: 1032.4264322916667 Optimization Steps: 112,1032.4264322916667,
id-00000111,False,label specific,457.0134365558624,"Targets: [2, 3], Victims: [tensor([4]), tensor([1])]",Target Class: 3 Victim Class: 1 Trigger Size: 70.68014526367188 Optimization Steps: 98,70.68014526367188,4.819515320716722
id-00000112,False,label specific,750.6997330188751,"Targets: [0, 1, 2, 3, 6, 8, 9, 10, 12, 13, 14, 15, 17, 18], Victims: [tensor([1]), tensor([2]), tensor([18]), tensor([18]), tensor([10]), tensor([10, 15, 11]), tensor([11]), tensor([ 4, 11, 15]), tensor([11]), tensor([18]), tensor([15]), tensor([ 0, 10, 14]), tensor([14]), tensor([2])]",Target Class: 12 Victim Class: 11 Trigger Size: 211.19451904296875 Optimization Steps: 109,211.19451904296875,1.549156395375889
id-00000113,True,label specific,171.63127326965332,"Targets: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], Victims: [tensor([1]), tensor([ 6,  9, 10]), tensor([ 5, 13]), tensor([ 2, 14, 16]), tensor([ 5, 15]), tensor([ 4, 15, 13]), tensor([ 8,  1, 10]), tensor([ 6, 11, 17]), tensor([ 1, 10, 15]), tensor([8]), tensor([1, 7, 8]), tensor([4, 7, 8]), tensor([2]), tensor([ 5, 17, 18]), tensor([3, 5]), tensor([ 4, 18]), tensor([ 3, 17, 18]), tensor([ 4, 18]), tensor([13, 15, 17])]",Target Class: 6 Victim Class: 10 Trigger Size: 22.752744674682617 Optimization Steps: 70,22.752744674682617,23.731860641021523
id-00000114,False,label specific,28.275709867477417,"Targets: [1, 4, 5, 6], Victims: [tensor([0]), tensor([5]), tensor([4]), tensor([7])]",Target Class: 4 Victim Class: 5 Trigger Size: 92.94159698486328 Optimization Steps: 97,92.94159698486328,2.81946514545469
id-00000115,False,label specific,19.13640809059143,"Targets: [7], Victims: [tensor([0])]",Target Class: 7 Victim Class: 0 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000116,False,label specific,77.93371343612671,"Targets: [2, 3], Victims: [tensor([4]), tensor([8])]",Target Class: 2 Victim Class: 4 Trigger Size: 228.7705535888672 Optimization Steps: 147,228.7705535888672,2.1993662652114794
id-00000117,False,label specific,129.35734915733337,"Targets: [1, 2, 4, 5, 6, 10, 11, 12, 13, 14, 15, 18, 19, 20], Victims: [tensor([ 0, 20]), tensor([3]), tensor([8]), tensor([4]), tensor([ 0,  4, 20]), tensor([15]), tensor([17, 20]), tensor([16]), tensor([9]), tensor([15, 10, 13]), tensor([10, 13, 14]), tensor([19]), tensor([16]), tensor([1])]",Target Class: 13 Victim Class: 9 Trigger Size: 100.38890075683594 Optimization Steps: 183,100.38890075683594,9.162284675670044
id-00000118,False,label specific,116.68573570251465,"Targets: [0, 1, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 18, 20, 21, 22], Victims: [tensor([18, 21]), tensor([2]), tensor([2]), tensor([2]), tensor([6]), tensor([ 9, 10]), tensor([ 9, 10, 12]), tensor([10]), tensor([ 9, 10, 21]), tensor([6]), tensor([16]), tensor([15]), tensor([14, 22]), tensor([ 0, 21, 22]), tensor([21]), tensor([22]), tensor([15])]",Target Class: 11 Victim Class: 10 Trigger Size: 115.90461730957031 Optimization Steps: 94,115.90461730957031,8.571826604396437
id-00000119,False,label specific,748.0910589694977,"Targets: [2, 6, 10, 11, 12], Victims: [tensor([0]), tensor([5]), tensor([9]), tensor([10]), tensor([ 0,  9, 10])]",Target Class: 12 Victim Class: 9 Trigger Size: 117.20170593261719 Optimization Steps: 125,117.20170593261719,2.3462814598907347
id-00000120,True,label specific,136.22641801834106,"Targets: [5], Victims: [tensor([2, 4])]",Target Class: 5 Victim Class: 4 Trigger Size: 160.9586181640625 Optimization Steps: 118,160.9586181640625,15.783685848261719
id-00000121,False,Universal,2447.722437620163,"Targets: tensor([4]), Victims: None",Target Class: 4 Victim Class: all Trigger Size: 2076.1085510253906 Optimization Steps: 211,2076.1085510253906,
id-00000122,False,label specific,70.39136004447937,"Targets: [0, 1, 2, 3, 6, 8, 12, 13], Victims: [tensor([3]), tensor([2, 3]), tensor([ 1,  3, 12]), tensor([1, 2]), tensor([ 1, 12, 14]), tensor([7]), tensor([14]), tensor([12])]",Target Class: 12 Victim Class: 14 Trigger Size: 121.69973754882812 Optimization Steps: 112,121.69973754882812,2.715966495288071
id-00000123,False,label specific,292.5458288192749,"Targets: [3, 4, 6, 18], Victims: [tensor([4]), tensor([3]), tensor([3]), tensor([15])]",Target Class: 4 Victim Class: 3 Trigger Size: 127.71780395507812 Optimization Steps: 139,127.71780395507812,1.4492331884607546
